id,title,default_price,default_unite
2415,"coude EE 1""p M/F",20.83,U - Unité
2416,"coude EE 1""p F/F",20.834,U - Unité
2417,"vanne 1""p (ppr 32)",123.33,U - Unité
2418,manchon en cuivre 4mm²,0.83,U - Unité
2419,visse spax 4/50,0.17,U - Unité
2420,cheville 10,10.8333,PAQUET
2421,cheville 8,0.166667,U - Unité
2422,"raccords PE 32 1""p F",20.83,Unité
2423,coude ppr 25 3/4 F,27.5,Unité
2424,réduction ppr 40/35,2.08,U - Unité
2425,réduction ppr 32/25,4.16667,Unité
2426,mamelon 1/4,8.33,U - Unité
2427,vanne à beille 3/4 cuivre,45.8333,U - Unité
2428,Coude cpvc 253/4 FEM,38.333,U - Unité
2429,COPRAXE RACC FILETE FEMEL 20X1/2N K13,20.834,Heure
2430,fiche 3P+N+T 16A 220v/415V 015 QX 015H,23,U - Unité
2431,jeu de 10 masques jetables Earloop avec pince nez ,10.75,U - Unité
2432,jeu de 10 masques de protection Earloop avec pince nez ,10.75,U - Unité
2433,BRICOLE MARBRE GUELMIM,1000,ENS
2434,flexible M/F 1/2 40cm,16.67,U - Unité
2435,siphon WC Blanc ,37.5,U - Unité
2436,réduction 100/110,8.3333,U - Unité
2437,cuivre 10,38.3333,M-Mètre
2438,BOTTE VERT N43,70.83,U - Unité
2439,BOTTE VERT N41,70.83,U - Unité
2440,Ciment 45 (IDER),66.6667,SAC 
2441,JOINT BOMBE UNO AVEC SUPP EN ALU HETRE CLAIRE 2700 7-1164402722,395.83,U - Unité
2442,Bloc WC victoria ,1125,Unité
2443,Lavabo Roca 62 (Victoria 62)(lavabo 60 NEO VICT blanc),283.33,U - Unité
2444,Lavabo roca 52 (Victoria 52),195.83,U - Unité
2445,Semi colonne Giralda ,258.33,U - Unité
2446,Mitigeur evier murale Rever ,300,U - Unité
2447,Mitigeur douche Rever (Robimed),250,U - Unité
2448,Mitigeur lavabo Rever(Robimed),175,U - Unité
2449,Mixte M/F 1/2 SP,5.83,U - Unité
2450,Mixte M/M 3/8 ,5,U - Unité
2451,Réduction pvc 32/40,1.66667,Unité
2452,Mitigeur Evier sur table Clever,250,U - Unité
2453,Cuivre chromé ,25,U - Unité
2454,Mixte M/M 1/2 3/8 (raccords mixte 1/2 3/8 MM cuivre),5,U - Unité
2455,Tube Silicones,33.33,U - Unité
2456,Collecteur Barbie 4 sortie bleu ,137.5,U - Unité
2457,Collecteur 3 sortie rouge ,133.333,Unité
2458,Manchon Retube 16 barbi ,13.33,U - Unité
2459,Coude R boitier 1/2 16 (coude boite barbi),43.33,U - Unité
2460,EPAMINE PC1315,62,Kg - Kilogramme
2461,IDENTIFICATION DES GRANULATS DE BETON,1000,U - Unité
2462,RECEPTION DES FOND DE FOUILLES,900,U - Unité
2463,Contrôle de béton ,600,U - Unité
2464,"ESSAI D'AFFAISSEMENT AU CONE D'ABRAMS",25,U - Unité
2465,ES,150,U - Unité
2466,TINTE HUILE NOIR,12.5,U - Unité
2467,TE PE 63 F,41.67,U - Unité
2468,REDUCTION 2P 1P GV,50,Unité
2469,BOUCHON PE 32,8.33,U - Unité
2470,TE PE 32X32X32,20.83,U - Unité
2471,MANCHON PE 32 X 32,16.67,U - Unité
2472, Montant perforé (barre=2m),24,M-Mètre
2473, Rail DIN perforé trou Ø 6mm²,18,M-Mètre
2474,Goulotte 60x60 HAGGER,80,LONGUEUR
2475,Rail oméga perforé 15mm trou Ø 6mm²,36,LONGUEUR
2476,Ecrou coulisse Ø 5mm²,6,Unité
2477,Ecrou coulisse Ø 6mm²,2,U - Unité
2478,Goulotte 40x40,15,M-Mètre
2479,Voyant led orange 220V,15,Unité
2480, Colliers colson pf blanche ,12.5,PAQUET
2481,Fil souple 1.5mm² Noir,1.4,M-Mètre
2482,Fil souple 6mm²,8.2,M-Mètre
2483,Fil souple Ø 16mm²,21,M-Mètre
2484,Cosse À sertie Ø 16mm²,1.8,Unité
2485,BORNE SUR RAIL Ø 10MM²,5,Unité
2486,Coffret 500x600x320 ( pour variateur ),465,U - Unité
2487,Variateur 7.5 KW E380V / S 380V marque schneider 320  ,0,
2488,Disjoncteur Moteur 9.14 + Bloc auxiliaire marque schneider ,490,U - Unité
2489,CONTACTEUR LC1 D18 220V Schneider,240,U - Unité
2490,Embasse 11 broche ,28,Unité
2491,Voyant led rouge 220V,16,U - Unité
2492,Voyant verte led 220 V,12.5,U - Unité
2493,vise + crou 6x30mm²,1.2,U - Unité
2494,T.C transformateur de courant 60-5,83.3333,U - Unité
2495,Batterie de compensation automatique 67.50 KVAR,7550,U - Unité
2496,T,0,
2497,T.C transformateur de courant 70-5,0,
2498,T.C transformateur de courant 50-5,0,
2499,  Variateur 7.5 KW E380V / S 380V marque schneider 310,4350,U - Unité
2500,Variateur 7.5 KW E380V / S 380V marque schneider 312,0,
2501,Tuyaux d’arrosage ,10,M-Mètre
2502,Robinet jardin marque Tiemme ,66.67,U - Unité
2503,Manchon CPVC 25,8.33,Unité
2504,RACCORD 2 SORTIE 8599 CLABER,62.5,U - Unité
2505,SUPPORT DE TUYAU,24.17,U - Unité
2506,PISTOLET MULTIJET 9391,99.17,U - Unité
2507,BON DE LIVRAISON,37.5,U - Unité
2508,"MOTEUR IMMERGE 4""5.5HP 380V",2356.67,U - Unité
2509,"ELE PPE TYPE 8GS75T IMMERGEE POUR FORAGE 4"" 10HP LOWARA",9119.17,U - Unité
2510,"ELECTROPOMPE IMMERGEE 6"" CRI TYPE S6S-48/15 PUIS 30 UA",16058.3,U - Unité
2511,COFFRET POMPE IMMERGEE MONO-+50UF (AMP 8-12.5) 2HP,760.83,U - Unité
2512,COFFRET DE PROTECTION ET DE COMMANDE MONOPHASE 9-13 AMP 2HP,506.67,U - Unité
2513,PRESSE CONTRÔLE,155.83,U - Unité
2514,"RACCORD QUICK COUDE -1/4"" 06MM TECHNOAIR",6.67,U - Unité
2515,MANCHON A SERTIR D6,0.5,U - Unité
2516,"CLAPET HORIZONTAL - F1/2""-M3/8"" TECHNOAIR ",53.33,U - Unité
2517,EMBOUT 8E 3/8 Q16,9.17,U - Unité
2518,CREPINE BRONZE ITAP REF 140-1/2,34.17,U - Unité
2519,VANNE A BILLE POUR JARDIN EKO ITALIE 1/2*3/4,36.67,Heure
2520,TUBE CARRE 30X30X1.60 (barre de 6ml),81.67,BARRE
2522,TOLE LAC 2000X1000X1.40,211.67,TÔLE 
2523,TUBE ROND DIAM 42X2.00 (barre de 6ml),116.67,BARRE
2524,RECEPISSE DE PAIEMENT DU MOIS OCTOBRE 2020,3854.17,M- MOIS
2525,Peinture Aérosol rouge ,10,U - Unité
2526,"fourniture et pose d'une porte en acier double tole 2.03x0.90m",1700,U - Unité
2527,"fourniture et pose d'une porte de magasin 3.00x2.50",3500,U - Unité
2528,BORNE SUR RAIL Ø 50mm²,55,Unité
2529,CABLE SOUPLE 3X35mm²,111,M-Mètre
2530,COSSE À SERTIR Ø 35mm²,4.5,Unité
2531,CABLE SOUPLE  3X2.5mm²(CABLE SOUPLE SE1V 3X2.5 NEX/ING),12.5,M-Mètre
2532,FIL SOUPLE VERT JAUNE 6mm²,5.5,M-Mètre
2533,BOUTON POUSSOIR ARRÊT,16.6667,U - Unité
2534,PRESSE ETOUPE DB.BAGE D.29 15375 INES,8,Unité
2535,PRESSE ETOUPE Ø 36mm²,8,Unité
2536,collier ppr 40x1/2,12.5,U - Unité
2537,Coude polytheline 32 IPF,31.67,U - Unité
2538,MONCHON A3 BLEU,0.5,U - Unité
2539,MONCHON A3 VERT,0.5,U - Unité
2540,MONCHON A3 ROUGE,0.5,U - Unité
2541,MONCHON A3 JAUNE,0.5,U - Unité
2542,PORTE TUYAUX MURAL REF:J000591,20.83,U - Unité
2543,"CREPINE A RESSOT 1""1/4",41.67,U - Unité
2544,DRT MENU DU CONTACTEUR LC1 D09 220V,416.667,U - Unité
2545,STOCK DECLASSE TISSU ENDUIT ,29.17,Kg - Kilogramme
2546,NEZ DE ROBINET 8626 CLABER,13.75,U
2547,RACCORD AVEC STOP 12.15MM 8602,25,U - Unité
2548,"LANCE D'ARROSAGE 8616 CLABER",26.67,U - Unité
2549,RACCORD A 2 SORTIE 8613 CLABER,13.33,U - Unité
2550,RACCORD AUTO 1/2 CLABER,16.67,U - Unité
2551,MACARON DE SIGNALISATION WC B007905/B007906,10,U - Unité
2552,PLAQUE SYMBOLE 110-140X140 INOX S/C,40.83,U - Unité
2553,"STICKERS ROUGE ""GARDER UN METRE DE DISTANCE"" 30CM",10.42,U - Unité
2554,"STICKERS BLEU"" DÉSINFECTION DES MAINS""30CM",10.42,U - Unité
2555,GEL HYDROALCOOLIQUE 500ML,37.5,U - Unité
2556,CABLE DEMARRAGE 200 AMP *2M,35.75,U - Unité
2557,BOITE ETANCHE CARRE 100*100*55 LAP,5.5,Unité
2558,HUILE MOTEUR R2-20L,509.17,U - Unité
2559,MANCHON CPVC 20,4.17,U - Unité
2560,TE SIMPLE CPVC 20,5.83,U - Unité
2561,"TUYAUX D'ARROSAGE SOUPLE ",5,M-Mètre
2562,COFFRE FORT PM,458.33,U - Unité
2563,5 L ALCOGEL,216.67,L - Litre
2564,ANTIROUILLE GRIS 5 KG,108.333,Unité
2565,TE 3/4 CUIVRE,23.3333,Unité
2566,Transpalette de 2.5 Tonnes,1908.33,U - Unité
2567,Noble nettoyant désinfectant multisurfaces 5 kg,107.5,U - Unité
2568,Rallonge domestique 2P+T 5M Blanc,47.5,U - Unité
2569,"Stickers jaune """"patienter ici """" 30CM""",10.42,U - Unité
2570,Paillasson désinfectant caoutchouc 750x450x25MM,332.5,U - Unité
2571,CARREAUX 30X60,112.5,M-Mètre
2572,GRILLAGE ANTI MOUSTIQUE,480,M2 - Métre Carré
2573,PLACARD,275,Unité
2574,ASSURANCE RC CHASSE,104.96,ANNEE
2575,CORNIERE 30X30X3 (2 barre corniere diam 30 baaddi med) ,37.5,BARRE
2576,"DÉPLACEMENT CASA APPEL D'OFFRE",1500, F-FORFAIT
2577,FAUX PLAFONDS,100,M2 - Métre Carré
2578,Grifée,23,M2 - Métre Carré
2579,Peinture (mur et plafond),9,M2 - Métre Carré
2580,P.M,12,M2 - Métre Carré
2581,peinture machine malaxeur Hwara,300, F-FORFAIT
2582,Skydom et pessure,6440, F-FORFAIT
2583,Hwara Snadk,560, F-FORFAIT
2584,Resine Ait Brahim ,40,M-Mètre
2585,Peinture Ait Brahim,9,M-Mètre
2586,Gazoil Ait Brahim,2000, F-FORFAIT
2587,EMBOUT CPVC 25 3/4 M,37.5,U - Unité
2588,EMBOUT CPVC 25 3/4 F (raccords cpvc 25x3/4 F),62.5,Unité
2589,FUSIBLE CARTOUCHE 10X38,2,U - Unité
2590,EMBOUT Ø 16mm²,0.35,U - Unité
2591,FIL SOUPLE 1.5mm² ROUGE ,1.4,M-Mètre
2592,DISJ 4X25 COMPACT SCHNEIDER ,1100,U - Unité
2593,BORNE SUR RAIL DE TERRE Ø 35mm²,20.5,U - Unité
2594,TÔLE GALVA 2000X1000X1.50,268.33,TÔLE 
2595,FER CARRE 12*12 GALVANISE,128.333,BARRE
2596,PAUMELLE TM 100,5,U - Unité
2597,Skydom Guelmim 5éme Tranche,7000, F-FORFAIT
2598,CORNER SIMILI RAYE DOS 4 CM 33*25 BLEU MARIN SANS COUVERCLE LOT ,21.25,U - Unité
2599,TETE ROBINET D’ARRÊT ENCASTRE 1/2,41.67,U - Unité
2600,BONDE DE SIGNALISATION ,37.5,U - Unité
2601,borne distributeur de gel hydro alcolique B-PP,575,U - Unité
2602,APPAREIL TÉLÉPHONIQUE SIMPLE ,220,U - Unité
2603,APPAREIL TÉLÉPHONIQUE AVEC AFFICHEUR,385,U - Unité
2604,XVR 8CH 5MP,1080,U - Unité
2605,CAMERA ÉTANCHE MTORISE 5MP,475,U - Unité
2606,CAMERA DOME MOTORISE 5MP,330,U - Unité
2607,"BLOC D'ALIMENTATION 12V/18A",320,U - Unité
2608,FICH BNC / DC,4.5,U - Unité
2609,HDD 3TB,880,U - Unité
2610,CÂBLE RÉSEAUX CAT6,5,Ml - Métre linéaire
2611,CABLE HDMI 2M,45,U - Unité
2612,CABLE COIXIAL AVEC ALUMENTATION ,5.5,Ml - Métre linéaire
2613,TUBE FLEXIBLE 32mm,3.5,Ml - Métre linéaire
2614,CAMERA IP ÉTANCHE 5MP MOTORISE,1380,U - Unité
2615,DÉTECTEUR DE FUMÉE ,350,U - Unité
2616,SOCLE DÉTECTEUR RL,284,U - Unité
2617,EXTANDER HDMI / RJ45 60m,450,U - Unité
2618,KASPERSKY 1 SERV / 5 POSTES ET INSTALLATION ,1850,U - Unité
2619,PANEL LED ENCASTRE ,1370,ENS
2620,CAMERA SPEEDOME,6300,U - Unité
2621,RAME PAPIER A4 90G NAVIGATOR,41.67,U - Unité
2622,MAROC PESAGE ,300,U - Unité
2623,DRO TARATINE,0,
2624,PUMADUR UNI-PAK-BASE A,25.5,U - Unité
2625,PUMADUR UNI-PAK-HARDENER B,25.5,U - Unité
2626,PUMADUR UNI-PAK MD FILLER C,25.5,U - Unité
2627,PUMADUR UNI-PAK COLOUR -CHELSEA BLEU,25.5,U - Unité
2628,TALOCHE GRAND SIMPLE,100,U - Unité
2629,PUMADUR SL-CHELSEA BLEU,25.5,U - Unité
2630,SITUATION 2014,376990, F-FORFAIT
2631,Fil souple 1x6mm² Noir (cable souple SV 06mm²),5.5,M-Mètre
2632,Contact auxiliaire pour disjoncteur compact 4x25A schneider  RE 29450(contact auxi of/sd/sde/sdv),155,U - Unité
2633,Fil souple 1x6mm² vert jaune (cable souple SV 06mm²),5.5,M-Mètre
2634,Contact auxiliaire pour disjoncteur IC60N C20 A 9 N 26 924(contact aux 10F),155,U - Unité
2635,Interrupteurs différentiels 2x25 300 MA schneider (inter diff 2P 25A 300MA domae),216,U - Unité
2636,Interrupteurs différentiels 4x32A 30 MA schneider (inter diff 4P 40A 30MA domae),384,U - Unité
2637,Disjoncteurs différentiels 2x25A 30 MA schneider(inter diff 2P 25A 30MA HAGGER),380,U
2638,Coffret 96 modules hagger FWB425,1240,U - Unité
2639,Coffrets 120 modules hagger FWB525,1400,U - Unité
2640,Coffrets 216 modules hagger FWB635,2350,U - Unité
2641,Fil souple 1x4mm² Noir ,7.25,M-Mètre
2642,Embouts 4mm²,0.25,U - Unité
2643,Manchons A2 Bleu(manchon HELAVIA A2 couleur),0.4,Unité
2644,Manchons A2 Rouge,0.45,U - Unité
2645,Manchons A2 Vert ,0.45,U - Unité
2646,Manchons A2 Jaune ,0.45,U - Unité
2647,Fil souple 1x10mm² Noir (cable souple SV 10mm²),13.5,M-Mètre
2648,Embouts 10mm²,0.25,U - Unité
2649,PEHD Ø 63PN 16,22.5,Ml - Métre linéaire
2650,TE PEHD Ø 63 (te egale PE 63x63x63),54.17,U - Unité
2651,COUDE PEHD égale 63,37.5,U - Unité
2652,Manchon PEHD 63/50,0,
2653,Manchons PEHD 63 (raccord PE 63x63 egale),37.5,Unité
2654,TE en fonte à bride DN 50,300,U - Unité
2655,vanne en fonte à bride cache tête ,541.67,U - Unité
2656,bride major PEHD 63 xDN 50,133.33,U - Unité
2657,venteuse en fonte DN 50,875,U - Unité
2658,bolon et crou inox 12/60,0,
2659,Boite orange carré ,2.08333,U
2660,Fil rigide Ø 1x6mm² Rouge (cable TH 06 NEX/ING),5.7,M-Mètre
2661,Fil rigide Ø 1x6mm² Bleu (cable TH 06 NEX/ING),5.7,M-Mètre
2662,Lampe tube Néon 18W (tube fluo T8 18W 0.60M radium/general ),7,U - Unité
2663,Colier colson Noir INGELEC,60,PAQUET
2664,Coffret encastre 12 modules,130,U - Unité
2665,Flexible Ø 25mm²,1.62,M-Mètre
2666,Boite etanche 100x100,6,Unité
2667,Câble parabole ,3.6,M-Mètre
2668,COLLE UHU STICK 21G GM,11.667,U - Unité
2669,ARRACHE AGRAFE DELTA 127,5.83,U - Unité
2670,Carrelage sol coupe laser 45x45 ,108.33,M2 - Métre Carré
2671,Carrelage mûr coupe laser 30x60,116.67,M2 - Métre Carré
2672,"Baguette d'angle Espane 2.60m",16.67,U - Unité
2673,Pneu 245-45-18 MICHELIN pour AUDI,1666.67,Unité
2674,Pneu 245-45-18 CONTINENTAL,1500,U - Unité
2675,4126 EG 40/40,45.83,U - Unité
2676,50000 EG 50/25,45.83,U - Unité
2677,Tube spirale diam 200 EP 4/10,57.62,ML
2678,Tube spirale diam 250 EP 4/10,72.9,ML
2679,COUDE A 90° DIAM 250,69,U
2680,chapeau chinois diam 200,75.09,U - Unité
2681,scotch alu autocollant 50*5,41.67,Rlx - Rouleau
2682,FILET BLANC 1X100,6.8,M2 - Métre Carré
2683,Embout 6mm²,41.6667,PAQUET
2684,Coffret Hagger 800x550x161  -   120M,1440,U - Unité
2685,Tôle Espagne 15,0,
2686,Cornière 30/3,0,
2687,Tube rectangulaire 60x40/1.7,0,
2688,Tube rectangulaire 50x30/1.7,0,
2689,Baguette 3.15 (P ELECTRODE 3.15(2000),91.6666,PAQUET
2690,Disque inox,0,
2691,Disque finition moyen,0,
2692,Cornière 35/3,0,
2693,Tube carré 50/1.7,0,
2694,JEU PLAQUETTE DE FREIN  ARR 2621B33,650,U - Unité
2695,TÉMOIN PLAQUETTE AR,90,U - Unité
2696,PISTOLET MULTIJET SPRAY,176.67,U - Unité
2697,COFFRET HAGGER 950X550X161,0,
2698,DISJONCTEUR PH/N 20 A DPN,0,
2699,IMPRESSION ET POSE ABDELTIF 51X21 cm,41.67,ENS
2700,PISTOLET ERGO 8541 CLABER,74.58,U - Unité
2701,RACCORD A2 SORTIES 8613 CLABER,13.33,U - Unité
2702,ECO O SELLETTE MURAL POUR TUYAUX 8866,40.83,U - Unité
2703,RACCORD 3/4 8609 CLABER,29.17,U - Unité
2704,VIKING SCIES A MAIN POUR MÉTAUX ,3.33,U - Unité
2705,VERNIS A AIR 300,55,U - Unité
2706,SPIRAL KIT REF 9034 CLABER,260,U - Unité
2707,POT CLIVIO 14CM BLANC,11.25,U - Unité
2708,BAGUETTE R.2000 3/15,95.83,Unité
2709,PAUMELLE A SOUDER 120mm,8.33,U - Unité
2710,DISQUE 230x1.9,12.5,Unité
2711,CORNIERE 30X30X3,7.08,Kg - Kilogramme
2712,CORNIERE 35X35X3,7.08,Kg - Kilogramme
2713,TUBE CARRE 50X50X1.5,9.83,Kg - Kilogramme
2714,TUBE RECT 50X30X1.5 (sitamar),9.88,Kg - Kilogramme
2715,TUBE RECT 60X40X1.5,9.83,Kg - Kilogramme
2716,TOLE 2X1M 15/10 N,12.83,Kg - Kilogramme
2717,Interrupteur Différentielle 4P 40A 30MA,260,U - Unité
2718,Disjoncteur PH/N DPN C16A,37.5,U - Unité
2719,PRISE ETANCHE LAP 2P+T,29,U - Unité
2720,HUBLO ETANCHE LINA RONDE,56.67,U - Unité
2721,SONITE APARANTE ,20.83,U - Unité
2722,INTERRUPTEUR ETANCHE SIMPLE VA/VIENT LAP,23,U - Unité
2723,EXTRACTEUR (100),80,U - Unité
2724,DOMINOS,6,Barrette 
2725,BOUTON POUSSOIR ETANCHE LAP,33.33,U - Unité
2726,VISSE 4cm (spax 4x40),0.166666,U - Unité
2727,CABLE RO2V 3X2.5 ,12.5,M-Mètre
2728,PLAQUE 1 POST CAMPAGNE NELOE,38.95,U - Unité
2729,PRISE RJ45 LAP CAT 6,25,U - Unité
2730,Confection Citernes en inox 304L,8141,U - Unité
2731,CNSS BTP OULIME MOIS 06- 07- 08 et 09/2022,2000,ENS
2733,évier céramique 1 bac (Beige 1000 x 500)(evier 1 baguer carre 1000*430),600,U - Unité
2734,lavabo victoria 62,0,
2735,lavabo JA,200,Unité
2736,mitigeur évier professionnel sur table,583.33,U - Unité
2737,Bolon auto perceuse 6.3/25+ Rondelle 6x30,0.6666,U - Unité
2738,mitigeur évier professionnel murale (mitigeur cuisine murale) ,333.333,U - Unité
2739,siphon inox poussoir 10/10,41.67,U - Unité
2740,douchette wc avec robinet (garniture WC complet 12504),79.17,U - Unité
2741,SIPHON 32 JIMTEN,20.83,Unité
2742,pvc 32 (Tube pvc 32),11.6667,M-Mètre
2743,COUDE PVC 1/8. 32,2.5,Unité
2744,cuivre chromé 10 (tube cuivre chromé 10),40,Ml - Métre linéaire
2745,mamlon 3/8 m/m (mamlon reduit 1/2 3/8 GMX),8.33,U - Unité
2746,armaflix 9/10,4.17,Ml - Métre linéaire
2747,COUDE 1/4 20 ,3.33,U - Unité
2748,COUDE 1/8 20,4.08,Unité
2749,WC TURQUE,125,U - Unité
2750,PORTE-CHAR :TRANSPORT JCB ET MANITTOU,6000,U - Unité
2751,tinte huile rouge,12.5,U - Unité
2752,siphon pour évier (siphon lavabo....,20.83,U - Unité
2753,Paiement Suite au Recouvrement,135996,ENS
2754,CNSS Mois 11/2020,155036,ENS
2755,payer par espèce ,3333.33,ENS
2756,LAME SCIE CIRCULAIRE P/BOIS D230mm X 2.6 X (30/25.4/20) X 30D,140.83,U - Unité
2757,FIL SOUPLE 4mm²,4.3,M-Mètre
2758,FIL SOUPLE 10mm²,10.5,M-Mètre
2759,différence fac elecsa n°2002088,0.18,ENS
2760,paiement facture du mois Novembre 2020 portables,2668.78,ENS
2761,paiement de facture mois Novembre 2020 faxe & fixe & net,965.02,ENS
2762,CLIMATISEUR GAINABLE DE MARQUE CARRIER INVERTER ,0,
2763,CLIMATISEUR GAINABLE DE MARQUE CARRIER INVERTER PUISSANCE 30000 BTU QSS-DS INVERTER,12833.3,U - Unité
2764,REGLEMENT DE LA DIFFERENCE FACTURE TIRAGE COM,45,ENS
2767,BAGUETTE R.2000 3/15 (sitamar),89.63,U - Unité
2768,TUBE CARRE 30X30X1.5 (sitamar),131.25,BARRE
2769,TRANCHE GRANITE NOIR ABSOLU 2cm POLI ,704.935,M2 - Métre Carré
2770,PRESTATION DE SERVICE,50,Ml - Métre linéaire
2771,POLYURETHANE RAL 7040,85,Kg - Kilogramme
2772,DORSILIT FARINE 16900,6,Kg - Kilogramme
2773,RESIPOX RAL 1001,54,Kg - Kilogramme
2774,RACLETTE LAE SOL 75cm PROFESSIONNELLE ,95.83,U - Unité
2775,MANCHE EN BOIS NATUREL 120cm ROZENBLIT,17.5,U - Unité
2776,LAMPE B22 75W,3.33333,U - Unité
2777,LAMPE E27,3.33,U - Unité
2778,PIQUET DE TERRE CUIVRE 14X1.20 A SER,50,Unité
2779,SONTOFER 1KG,25,U - Unité
2780,GRILLAGE MAILLE 15mm GALVANISE,52.5,M-Mètre
2781,DOUCHETTE ENCASTRE,391.67,U - Unité
2782,COLIER ATLAS 10,2.08333,Unité
2783,TE CUIVRE 1/2,12.5,Unité
2784,RACCORD EGALE 16 CUIVRE,13.33,U - Unité
2785,"REDUCTION CUIVRE 1"" 1/4 3/4",29.17,U - Unité
2786,"VANNE A BILLE 1""  1/4 GENEBRE ",87.5,U - Unité
2787,BOIS ROUGE 100*19 3eme  170PS*360,6.67,U - Unité
2788,ROULEAUX PM ,8.33,U - Unité
2789,MARTEAU COFFRAGE,41.67,U - Unité
2790,DISQUE GROMET 22mm,100,U - Unité
2791,SERRURE KING 12cm,83.33,U - Unité
2792,COUDE PPR 1/4 25,3.33333,Unité
2793,VANNE COMPTE 3/4 3/4,50,U - Unité
2794,CLAPET 3/4,50,Unité
2795,RACCORD PE 63 F,29.1666,U - Unité
2796,RACCORD PE 50 M,37.5,U
2797,"REDUCTION 2P 1"" 1/2",33.33,U - Unité
2798,JOINT CAOUTCHOUC DN 50 (joint tapis simple),54.17,Kg - Kilogramme
2799,MONCHETTE BRIDE 15cm,400,U - Unité
2800,CHOKA,12.5,Kg - Kilogramme
2801,bolon 8/20 GV,1.25,Unité
2802,boit lamouss (tube mosse),50,U - Unité
2803,silicone transparent AB,50,Unité
2804,Colle flombo (dyal takhrazte)(5 Litre ),112.5,Unité
2805,tube cuivre 5/8,58.3333,M-Mètre
2806,tube cuivre 3/8,29.1667,M-Mètre
2807,armaflix 9/18,4.17,Ml - Métre linéaire
2808,câble 5x2.5 souple (CABLE SOUPLE SE1V 5X2.5 NEX/ING),23.3333,M-Mètre
2809,bolon lavabo ,33.33,Barrette 
2810,Duille B22,3.33,U - Unité
2811,télérupteur Hagger,150,U - Unité
2812,sonnette sur rail Oméga,16.67,U - Unité
2813,lame scie sauteuse bois,8.33333,U
2814,chauffe eau 6 Litre Leon,650,U - Unité
2815,mélangeur de cuisine murale ,250,U - Unité
2816,mitigeur de douche simple,200,U - Unité
2817,robinet lavabo 1/2,100,U - Unité
2818,papier abrassif 220,2.5,FEUILLE
2819,pince coupon ppr,83.33,U - Unité
2820,envoie a ste sotranci casa,25,U - Unité
2821,PVC 160 FERROPLAST GRIS,54.17,M-Mètre
2822,Sort de fil Ingelec Tichkat,4.17,U - Unité
2823,Interrupteur va/vient Ingelec Tichka,8.33,U - Unité
2824,Interrupteur sipmle allumage Ingelec Tichka,5,U - Unité
2825,Bouton Poussoir Ingelec Tichka,13.33,U - Unité
2826,Interrupteur double allumage Ingelec Tichka,8.33,U - Unité
2827,TRANCHE PERLATINO 2cm POLI II,239.997,M2 - Métre Carré
2828,TRANCHE GRANITE NOIR LABRADOR 2cm POLI,705.02,M2 - Métre Carré
2829,CARREAUX PERLATINO 30X50 BRUT,150,M2 - Métre Carré
2830,Evier de cuisine simple ,50,U - Unité
2831,Lave main mini lavabo ,91.67,U - Unité
2832,Visse auto perceuse 5/40 pour Bois  ,0.42,U - Unité
2833,Lampe led B22,12.5,U - Unité
2834,Siphon 40 G,25,U - Unité
2835,Assurance JCB Immatriculé sous N°7FJCB0482338JCB,1649.81,ANNEE
2836,corniere 40x40x4,10.4167,KG
2837,TUBE RECT 50X30X1.5,8.33,Kg - Kilogramme
2838,TRANSPORT DE REMBLAI A GUELMIM,666.67,U - Unité
2839,"SOLDE STE BTP / SOTROL jusqu'à 24/12/2020",37380.9,ENS
2840,CNSS (08-09-10-11-12/2020),716,U - Unité
2841,BATTERIE VARTA 12V 100 AH,1400,Barrette 
2842,GREEN PAL(3000*1200) EP 2,483.34,U
2843,REDUCTION CERCULAIRE CONCENTRIQUE DIAM 250*200,39,U
2844,BOUCHON MALE-MALE DIAM 200 EMB,19.8,U - Unité
2845,DIFFUSEUR CERCULAIRE DIAM 160,95.84,U - Unité
2846,MANCHETTE SOUPLE M1,35,ML
2847,RACCORD MALE-MALE DIAM 200,12.5,U - Unité
2848,RACCORD MALE-MALE DIAM 250,15,U
2849,VENTILATEUR DE GAINE DIAM 200 POWERS,839,U
2850,FLEXIBLE ALUMINIUM 100,25,Ml - Métre linéaire
2851,18 ISOMUR 0.30/0.30 40 X 3500,210,M2 - Métre Carré
2852,Tube carré 40X40X1.60 (barre de 6ML),145.833,U
2853,Fer plat 30 X 03 (barre de 6 ML),33.33,BARRE
2854,SERRURE SPECIALE EZGOURA 700B,90.95,U - Unité
2855,Paumelle TM 120 X 16 NOIR,7.5,U - Unité
2856,Tube rect. 70X40X1.60 (barre de 6 ML),231,BARRE
2857,Vis auto perçeuse 6.3 X 75 INDEX,1.25,U - Unité
2858,05 DALAKIT 4.0 ML,150,M2 - Métre Carré
2859,04 DALAKIT 4.5 ML,150,M2 - Métre Carré
2860,PQ Baguette 6013 Plus Ø 3.20 /165,85,PAQUET
2861,Cornière 45 X 45 X 3.0 en 6 ml(barre de 6 ML),8.33,Kg - Kilogramme
2862,Cornière 40 X 40 X 3.0 en 6 ml (barre de 6 ML),126.31,BARRE
2863,Disque Atlas Inox 230X1.9,12.5,Unité
2864,Disque Atlas 180X6.4,11.67,U - Unité
2865,diluant 1L,10,L - Litre
2866,COLIES GAZ,1.66667,Unité
2867,TENDEUR GAZ,83.3333,U - Unité
2868,TUYAU GAZ,10.8333,M-Mètre
